Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-01-02 00:00:00-05:00,307.20001220703125,312.3999938964844,305.8999938964844,310.8999938964844,1317,0.0,0.0
2025-01-03 00:00:00-05:00,310.8999938964844,310.8999938964844,299.1000061035156,299.8999938964844,1120,0.0,0.0
2025-01-06 00:00:00-05:00,303.29998779296875,304.70001220703125,297.79998779296875,298.6000061035156,600,0.0,0.0
2025-01-07 00:00:00-05:00,295.70001220703125,295.70001220703125,293.5,295.29998779296875,407,0.0,0.0
2025-01-08 00:00:00-05:00,291.1000061035156,292.8999938964844,290.79998779296875,292.6000061035156,188,0.0,0.0
2025-01-09 00:00:00-05:00,291.0,293.1000061035156,290.79998779296875,291.79998779296875,214,0.0,0.0
2025-01-10 00:00:00-05:00,290.1000061035156,293.0,287.79998779296875,290.6000061035156,127,0.0,0.0
2025-01-13 00:00:00-05:00,296.70001220703125,300.20001220703125,296.70001220703125,300.20001220703125,63,0.0,0.0
2025-01-14 00:00:00-05:00,298.3999938964844,298.3999938964844,298.3999938964844,298.3999938964844,71873,0.0,0.0
2025-01-15 00:00:00-05:00,305.5,309.29998779296875,301.3999938964844,302.0,60603,0.0,0.0
2025-01-16 00:00:00-05:00,301.79998779296875,302.0,293.5,294.3999938964844,86235,0.0,0.0
2025-01-17 00:00:00-05:00,295.5,299.29998779296875,294.1000061035156,297.20001220703125,64775,0.0,0.0
2025-01-21 00:00:00-05:00,299.0,311.3999938964844,299.0,311.0,96833,0.0,0.0
2025-01-22 00:00:00-05:00,311.0,318.5,307.5,315.79998779296875,101641,0.0,0.0
2025-01-23 00:00:00-05:00,315.70001220703125,319.0,313.0,315.29998779296875,75885,0.0,0.0
2025-01-24 00:00:00-05:00,309.5,311.1000061035156,303.5,304.8999938964844,105768,0.0,0.0
2025-01-27 00:00:00-05:00,302.5,303.5,298.8999938964844,300.79998779296875,64219,0.0,0.0
2025-01-28 00:00:00-05:00,301.0,303.8999938964844,298.6000061035156,301.6000061035156,72043,0.0,0.0
2025-01-29 00:00:00-05:00,302.0,310.79998779296875,301.6000061035156,309.79998779296875,73019,0.0,0.0
2025-01-30 00:00:00-05:00,310.1000061035156,310.29998779296875,303.70001220703125,304.70001220703125,60099,0.0,0.0
2025-01-31 00:00:00-05:00,304.0,306.5,299.0,301.1000061035156,81292,0.0,0.0
2025-02-03 00:00:00-05:00,298.6000061035156,304.20001220703125,295.29998779296875,303.70001220703125,85345,0.0,0.0
2025-02-04 00:00:00-05:00,304.0,314.8999938964844,304.0,314.0,88954,0.0,0.0
2025-02-05 00:00:00-05:00,313.79998779296875,314.70001220703125,306.8999938964844,308.29998779296875,66920,0.0,0.0
2025-02-06 00:00:00-05:00,308.29998779296875,310.5,303.29998779296875,306.3999938964844,72838,0.0,0.0
2025-02-07 00:00:00-05:00,306.0,307.0,300.5,301.3999938964844,69848,0.0,0.0
2025-02-10 00:00:00-05:00,301.0,302.79998779296875,299.20001220703125,300.5,66327,0.0,0.0
2025-02-11 00:00:00-05:00,300.5,302.8999938964844,296.3999938964844,296.6000061035156,79898,0.0,0.0
2025-02-12 00:00:00-05:00,296.8999938964844,298.0,293.3999938964844,294.1000061035156,81740,0.0,0.0
2025-02-13 00:00:00-05:00,294.0,296.20001220703125,291.6000061035156,292.70001220703125,74032,0.0,0.0
2025-02-14 00:00:00-05:00,292.70001220703125,300.5,292.1000061035156,295.8999938964844,78046,0.0,0.0
2025-02-18 00:00:00-05:00,295.29998779296875,298.0,293.20001220703125,293.79998779296875,82124,0.0,0.0
2025-02-19 00:00:00-05:00,293.79998779296875,298.0,292.1000061035156,294.70001220703125,62944,0.0,0.0
2025-02-20 00:00:00-05:00,294.70001220703125,297.3999938964844,293.3999938964844,296.0,55850,0.0,0.0
2025-02-21 00:00:00-05:00,296.0,297.0,293.29998779296875,294.79998779296875,54197,0.0,0.0
2025-02-24 00:00:00-05:00,294.5,296.3999938964844,291.5,291.79998779296875,56619,0.0,0.0
2025-02-25 00:00:00-05:00,291.8999938964844,294.3999938964844,289.1000061035156,293.79998779296875,53122,0.0,0.0
2025-02-26 00:00:00-05:00,293.70001220703125,295.6000061035156,291.5,293.3999938964844,43931,0.0,0.0
2025-02-27 00:00:00-05:00,293.20001220703125,295.6000061035156,290.70001220703125,290.8999938964844,19148,0.0,0.0
2025-02-28 00:00:00-05:00,291.5,292.3999938964844,288.5,291.70001220703125,1368,0.0,0.0
2025-03-03 00:00:00-05:00,293.29998779296875,293.5,289.29998779296875,290.1000061035156,1556,0.0,0.0
2025-03-04 00:00:00-05:00,288.3999938964844,288.3999938964844,284.29998779296875,285.8999938964844,754,0.0,0.0
2025-03-05 00:00:00-05:00,288.0,293.20001220703125,288.0,293.0,624,0.0,0.0
