Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-03-28 00:00:00-04:00,1015.0,1023.5,1009.0,1023.0,120885,0.0,0.0
2025-03-31 00:00:00-04:00,1023.0,1031.5,1013.25,1014.75,160036,0.0,0.0
2025-04-01 00:00:00-04:00,1014.75,1034.75,1010.5,1034.25,167012,0.0,0.0
2025-04-02 00:00:00-04:00,1032.0,1033.0,1024.5,1029.5,129992,0.0,0.0
2025-04-03 00:00:00-04:00,1011.0,1020.25,1005.25,1011.5,169499,0.0,0.0
2025-04-04 00:00:00-04:00,1011.0,1012.75,970.25,977.0,269757,0.0,0.0
2025-04-07 00:00:00-04:00,971.75,993.5,969.5,983.0,272593,0.0,0.0
2025-04-08 00:00:00-04:00,983.25,1002.25,982.5,992.75,216115,0.0,0.0
2025-04-09 00:00:00-04:00,989.0,1015.5,987.5,1012.75,205523,0.0,0.0
2025-04-10 00:00:00-04:00,1015.25,1029.5,1010.75,1029.0,192962,0.0,0.0
2025-04-11 00:00:00-04:00,1026.5,1044.5,1021.75,1042.75,192962,0.0,0.0
2025-04-14 00:00:00-04:00,1040.5,1049.75,1045.25,1046.5,3751,0.0,0.0
